"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30"
"42" 0.00122473827142102 0.0157593936553648 0.000784494718783279 0.00210206447966373 1.95847778350543e-05 0.00208820374325977 0.00448909071166932 0.007458646211591 0.00031934839667292 0.0111162225321637 0.00726835466424747 0.00113999586967228 0.0056892869893728 0.0107648246340171 3.11273052700445e-05 0.0022526893703898 0.00512010195893777 0.00714525619881961 0.0149896378428672 0.00320453672349047 0.00811930786905354 0.00800320802059268 2.36471382968325e-05 0.00131440079996507 0.0184432525268636 0.0139722226320392 0.0164584199119181 0.0026332620286476 0.000859746441742414 0.0117178400410659
"43" 0.00145485559331449 0.0163014632260277 0.000912061235909437 0.0023763461599955 2.45611937915208e-05 0.0023584218927447 0.00497618291595234 0.00745636323446153 0.000363762546522394 0.0119964172858078 0.0081358934807283 0.00131984044150351 0.00621094055926247 0.0113484726018199 4.02074382754541e-05 0.00256544368158651 0.00569659634730525 0.00668520271785066 0.0146942743121283 0.00373372226825389 0.00904884903723127 0.00884649285294722 3.24631851075758e-05 0.00160592996461265 0.0179187075448063 0.0140038688480118 0.0171060803535678 0.00309359011081152 0.00103375120655702 0.0119034830593058
"44" 0.00171669226311086 0.0168117775174355 0.00105508141049482 0.00267261840706896 3.05993924181271e-05 0.00264963302293651 0.00549348275562695 0.00751211807788947 0.000412789378731222 0.0129087781700387 0.00905557768055563 0.00152005417186986 0.00675844702519656 0.0119458617528543 5.15062444520096e-05 0.00290520173241944 0.00630956636157811 0.00624969322010891 0.0144114958465344 0.00432548386555411 0.0100433076897081 0.009731599925859 4.40640920324849e-05 0.00195056286856893 0.0174988932450959 0.014027427251383 0.0176941224180536 0.00360159670753795 0.00123456223883048 0.0120611082375871
"45" 0.00201273884841451 0.0172925462864377 0.00121470430381306 0.00299126998314428 3.78821600889366e-05 0.00296203016484743 0.00604088472059852 0.00762615093545538 0.000466735785939358 0.0138520704871198 0.0100249011431012 0.00174191778104778 0.00733150227378401 0.0125624912667117 6.54577883898592e-05 0.00327252032369487 0.00695852019002562 0.00583919277657658 0.014143021765286 0.00498377195919193 0.011103728614542 0.0106561165280063 5.91658461935007e-05 0.00235468157334229 0.0172016277143458 0.014047195149999 0.018219017812593 0.00415709927778831 0.00146483296266788 0.0121936939730228
"46" 0.00234543226992014 0.0177466853225154 0.00139208638123017 0.00333263305498913 4.66157834176446e-05 0.00329572195423785 0.00661815458006054 0.00779860173651156 0.000525915094865541 0.014824921291276 0.0110408346552922 0.00198669727546156 0.00792972126786477 0.013204575191038 8.25580969248109e-05 0.0036678685420701 0.00764272498375167 0.00545402807774583 0.0138903245404379 0.00571241426337525 0.012231009704238 0.0116172948690891 7.86226040826231e-05 0.00282503739997116 0.0170445801223559 0.0140673625214563 0.0186782991125229 0.00475928111138157 0.00172726865751988 0.0123047638300893
"47" 0.00271712276149012 0.0181777369299139 0.00158838402406518 0.0036969957789006 5.70318721027564e-05 0.00365074318395369 0.00722493409827155 0.00802953490654628 0.000590646407258596 0.0158258210169351 0.0120998678572172 0.00225563753903445 0.00855264305926683 0.0138789160018158 0.000103369958041201 0.00409164296641182 0.0083612118485755 0.00509441348757347 0.0136546404111176 0.00651507899952414 0.0134259079389984 0.0126120867604359 0.000103442433473938 0.0033687036563294 0.0170450244381194 0.0140919781711432 0.0190705809225753 0.00540673744082891 0.00202460019134216 0.0123983447155442
"48" 0.00313004023374137 0.0185897882128151 0.00180474576809497 0.00408461666269969 6.93891736768148e-05 0.00402706728505326 0.00786074669698301 0.00831896038392059 0.000661253927289717 0.0168531256602782 0.0131980598293632 0.00254995636176558 0.00919973618108801 0.0145927668117937 0.000128527490873626 0.00454418595768441 0.00911278345786063 0.0047604747726928 0.0134369809733473 0.00739523923808328 0.0146890453586706 0.0136371825713145 0.000134802604028805 0.00399302093532913 0.0172195673465618 0.0141249243920079 0.0193955620326317 0.00609755174224261 0.00235955558903196 0.012478921435061
"49" 0.00358626058498556 0.0189873899656409 0.00204230434182448 0.00449574030935519 8.39753609007033e-05 0.00442462039335903 0.00852500394731208 0.00866685096074947 0.000738066279624381 0.0179050596170603 0.0143310971730659 0.00287083894952137 0.00987040434216408 0.0153536870457751 0.000158740391445764 0.00502580653588732 0.00989602412740865 0.00445227052939421 0.0132381455787611 0.00835613880486043 0.0160209146926787 0.0146890537726387 0.000174063917720486 0.0047055352637816 0.0175838583609868 0.0141698996451627 0.0196540099275322 0.00682940078485629 0.00273482980329506 0.0125513883615575
"50" 0.00408767251431815 0.0193754786269752 0.00230216858026062 0.00493061411031567 0.000101108771372558 0.00484329662261805 0.00921701277687654 0.00907315602961344 0.000821415822290534 0.0189797192724869 0.0154943583071349 0.00321943294284193 0.0105639923480269 0.0161693962981038 0.000194797756762425 0.0055368032732563 0.0107093121653515 0.00416981135211353 0.013058734388268 0.00940076016983298 0.0174218843377451 0.015763998337061 0.000222783524798901 0.00551392956648057 0.0181522919497579 0.0142304086379472 0.0198477292552523 0.00759968569302874 0.00315305309922954 0.0126209988869661
"51" 0.00463594539187329 0.0197593033634343 0.00258541529163998 0.00538950543254252 0.000121140077925628 0.00528297414138465 0.00993598328278912 0.0095378118348026 0.000911637958311819 0.020075077428727 0.0166829826108938 0.00359684395661102 0.01127979217505 0.0170476308265863 0.000237571389718448 0.00607748857561134 0.0115508342863006 0.00391307680421089 0.0128991619382926 0.0105317946875107 0.018892202397447 0.0168581882355619 0.000282725640079016 0.00642594908042376 0.0189377126066356 0.0143097590644911 0.0199795160319136 0.00840568510098499 0.00361675850004104 0.0126933132705838
"52" 0.00523249873105119 0.0201443599214483 0.00289308115537207 0.00587271883182227 0.000144453867589517 0.00574353163815384 0.0106810370472 0.010060748346884 0.0010090704499043 0.0211889886428691 0.017891942987008 0.00400413163714604 0.0120170491275397 0.0179960067397318 0.000288018489083615 0.00664821368414473 0.0124186018599102 0.00368203026538729 0.0127596710877921 0.0117516155032186 0.0204319995252488 0.0179677182555529 0.000355869560672153 0.00744932150661994 0.0199511342108531 0.0144110641917216 0.020053099470331 0.00924472546291298 0.00412834876870149 0.0127741454399977
"53" 0.00587847378738279 0.020536332433217 0.003226154729385 0.00638061282599835 0.000171470106301354 0.00622486475793542 0.0114512158590498 0.0106418929022147 0.00111405273884477 0.022319195533218 0.0191161203954717 0.00444230621901005 0.01277496801116 0.0190218934248351 0.000347183632598799 0.00724939370830416 0.0133104687494516 0.00347663174077424 0.0126403472239525 0.013062253380571 0.0220412903433392 0.0190886553639261 0.000444414392189264 0.00859167281872866 0.0212014847943557 0.0145372504193557 0.0200730733670988 0.010114362772593 0.00469006341851827 0.0128695092463283
"54" 0.00657470777930884 0.0209410439014968 0.00358556864412656 0.0069136157747861 0.000202645466192414 0.00672690210283403 0.012245490753166 0.0112811707740602 0.00122692527641202 0.0234633360952859 0.0203503789212405 0.00491232555096506 0.0135527192601966 0.0201323001691359 0.000416199966961344 0.00788153199645664 0.0142241504858887 0.00329684872505289 0.012541132613437 0.0144653756435574 0.0237199732432588 0.0202170878499919 0.000550779917589042 0.00986043975652888 0.0226953870312269 0.0146910689136301 0.0200448189785302 0.0110125693783387 0.00530394625422227 0.0129855646251696
"55" 0.00732171118834255 0.0213644156300784 0.0039721920587119 0.00747224043699169 0.00023847449215354 0.00724962040847893 0.013062771285439 0.01197850286849 0.00134802886608118 0.0246189520510928 0.0215896399797746 0.00541509254924676 0.014349444960684 0.0213337782718308 0.000496289526126824 0.00854524316397224 0.0151572445171129 0.00314266522133796 0.0124618407944174 0.0159622683636424 0.0254678284107807 0.0213491735071875 0.000677603092122864 0.0112627801162318 0.0244369834756773 0.0148751104090205 0.0199744212655797 0.0119379192682608 0.00597181394424911 0.0131285640687579
"56" 0.00811964855080982 0.0218124354265483 0.00438682345216335 0.00805709681018104 0.000279490584509334 0.0077930585363081 0.0139019149702492 0.0127338007654057 0.00147770402191949 0.0257834982369343 0.0228289543342168 0.00595145302696656 0.0151642647162532 0.0226323402577564 0.000588762608805678 0.00924127412713038 0.0161072512702234 0.00301408901935173 0.012402170912451 0.0175538218597347 0.027284513956705 0.0224811861480174 0.000827729719304919 0.0128054820079929 0.026427813898019 0.0150918222875443 0.0198685802999612 0.0128897651521204 0.0066952261145446 0.0133047997738787
"57" 0.00896832310165791 0.0222911339944601 0.00483018381940736 0.00866890290085373 0.000326266775013421 0.0083573299575507 0.0147617368133184 0.0135469593520124 0.00161629034539071 0.0269543530160332 0.0240635706916942 0.0065221938410957 0.0159962813086382 0.0240333971096947 0.000695016157141171 0.00997052253439191 0.0170715957667543 0.00291115734090463 0.0123617219106672 0.0192405195183374 0.0291695600770147 0.0236095597929146 0.00100420095568139 0.0144948732834037 0.0286667501062574 0.0153435270788533 0.0197345195057476 0.013868400871211 0.00747545743483235 0.0135205517938688
"58" 0.00986716557378723 0.0228065685656816 0.00530291033773092 0.00930849312352804 0.000379416274019494 0.00894263344693618 0.0156410188795164 0.014417847321883 0.00176412592302873 0.0281288296838652 0.0252889997605746 0.00712804129325525 0.016844586110021 0.0255417137593507 0.000816531091136127 0.0107340520424195 0.0180476495362328 0.00283394096312636 0.0123400064917561 0.021022429884107 0.0311223612099688 0.0247309299294564 0.00121023440466119 0.0163367323427192 0.031149991499108 0.0156324415736168 0.0195798922702871 0.014875203107573 0.00831347214038268 0.0137820374915855
"59" 0.0108152273951381 0.0233648125113697 0.00580555056482108 0.00997682408329395 0.000439592767587086 0.00954926175128209 0.0165385198407187 0.0153462958366182 0.00192154674719061 0.0293041888158447 0.026501072781617 0.00776965971747343 0.0177082642097453 0.0271613824386557 0.000954868567235246 0.0115331039509291 0.0190327525820837 0.00278254693144311 0.0123364647759807 0.0228992019187726 0.0331421662039319 0.0258421713023775 0.00144919968921252 0.0183362015142702 0.0338711223769666 0.0159606958050764 0.0194126883023427 0.0159127470099732 0.00920990139663408 0.0140953625630554
"60" 0.0118111784614866 0.0239719494207284 0.00633855722437453 0.0106749775567151 0.000507490444445682 0.0101776080487149 0.0174529844534654 0.0163320856681369 0.00208888616184664 0.0304776514897874 0.0276959936898534 0.00844765018715643 0.0185863992233078 0.0288958129117762 0.00111166514432347 0.0123691047860445 0.0200242351652859 0.00275711997511972 0.0123504775858972 0.024870063280005 0.0352280665575908 0.0269404317657194 0.00172458853643439 0.0204977041586172 0.0368212298374234 0.0163303512265679 0.0192411409504175 0.0169848911709529 0.010165023871378 0.0144664738781653
"61" 0.0128533095967175 0.0246340699572435 0.00690228362964465 0.011404160548841 0.000583843734162213 0.010828170066925 0.0183831529198717 0.0173749331571315 0.00226647433511427 0.0316464132994674 0.0288703842168722 0.00916254927469556 0.0194780777568972 0.0307477380995516 0.00128862685600609 0.0132436695043117 0.0210194391849911 0.0027578427383955 0.0123813792947114 0.0269338214323901 0.0373789828432132 0.028023161804791 0.00203997955980857 0.0228248665898059 0.039989078989742 0.0167434174937927 0.0190736365260843 0.0180968283367362 0.0111787498306004 0.0149011143646594
"62" 0.0139395397453454 0.0253572696966645 0.00749697978925778 0.0121657023679108 0.000669426739528402 0.0115015517821405 0.0193277700879666 0.0184744753365311 0.00245463775999366 0.0328076590609047 0.030021321401136 0.00991482780028592 0.0203823935060404 0.0327192331840061 0.00148752220411338 0.0141586000768977 0.0220157389511295 0.00278493493992306 0.012428470181256 0.0290888673708378 0.0395936494730796 0.0290881394158803 0.00239899808269861 0.0253204458281917 0.0433613403155874 0.0172018673473122 0.0189186265108327 0.019255099267426 0.01225060902052 0.0154047801442096
"63" 0.0150674278752991 0.0261476461211914 0.00812278923325204 0.0129610487225536 0.000765052348096488 0.0121984626731001 0.020285594449426 0.0196302545774332 0.00265369878451771 0.0339585780999792 0.0311463671334878 0.0107048895115085 0.0212984509720743 0.0348117459495285 0.00171017410463403 0.0151158793037904 0.0230105611614903 0.00283865157243551 0.0124910282404584 0.0313331817130782 0.0418705980184169 0.0301334901143107 0.00280527150438188 0.0279862641066429 0.0469228623455005 0.017707649180902 0.0187845433647806 0.0204675682462514 0.0133797425409849 0.0159826801137845
"64" 0.0162341895034785 0.0270112929890004 0.00877974659064792 0.0137917529074737 0.000871571009933171 0.012919714555009 0.0212554068935956 0.0208417031185033 0.00286397517229166 0.0350963799987601 0.0322435895227473 0.0115330696418478 0.0222253687851644 0.0370261358841732 0.00195845083343888 0.0161176597991809 0.0240014039144948 0.00291928025336187 0.0125683204039041 0.0336643429026129 0.0442081393382314 0.0311577019249555 0.00326238086237475 0.0308231509476217 0.0506569814620128 0.0182626969729785 0.0186797205050695 0.0217433598232359 0.0145648988553405 0.0166396981513246
"65" 0.0174367176932363 0.0279542904136295 0.00946777594301652 0.0146594642014356 0.000989869171017072 0.0136662160661685 0.0222360191768539 0.0221081278380338 0.00308577969416528 0.0362183106686839 0.0333115760192299 0.0123996333043548 0.0231622826273849 0.0393627194306956 0.0022342560349215 0.0171662481798731 0.0249858546085232 0.0030271378355129 0.0126596131306976 0.0360795372565889 0.0466043448214067 0.032159635292174 0.00377380938682425 0.0338308935157643 0.0545458596152641 0.0188689373493584 0.0186123168836072 0.0230927574337388 0.0158044340203003 0.017380358111215
"66" 0.0186716083126016 0.028982689167773 0.0101866899715508 0.0155659136546683 0.0011208673542591 0.0144389649237723 0.023226282065901 0.0234286956206061 0.00331941975155889 0.0373216686115234 0.034349438379472 0.0133047736858946 0.0241083477539366 0.0418213187406378 0.00253951787178163 0.0182640845769455 0.0259616065988704 0.00316256638499078 0.012764182334288 0.0385755705943581 0.049057027088345 0.033138527926914 0.00434288896928083 0.0370081958322817 0.0585708400645803 0.0195282936344421 0.0185902464700521 0.0245270655242049 0.0170963161573924 0.0182087917616977
"67" 0.0199351892854664 0.0301024879624637 0.0109361899081299 0.0165128974905995 0.00126551788285808 0.0152390381044591 0.0242250931126052 0.0248024196575986 0.0035651970317516 0.0384038212240039 0.0353568096910601 0.0142486100175725 0.0250627411148797 0.044401311341191 0.00287617740834736 0.0194137176755209 0.0269264745038669 0.00332592863114429 0.0128813226162557 0.0411488811914683 0.0515637205372076 0.0340939946860187 0.00497274557459762 0.0403526473166262 0.0627128109434123 0.0202426868329505 0.0186211128378479 0.0260584377202251 0.018438134126304 0.0191287098026841
"68" 0.0212235535157972 0.0313196027356445 0.0117158662938727 0.0175022583882957 0.00142480224359559 0.0160675801390285 0.0252314040167725 0.0262281470028026 0.00382340719523799 0.0394622209989714 0.0363338338003249 0.0152311853077578 0.0260246630837665 0.0471016782663719 0.00324617633283243 0.0206177755671115 0.0278784080721218 0.00351760299070484 0.013010355783263 0.0437955538198889 0.0541216621534889 0.0350260226513788 0.00566624470695483 0.0438607010001337 0.0669525664753166 0.0210140335642775 0.0187121489594198 0.0276996743662155 0.019827110300959 0.0201433760880251
"69" 0.0225325951177556 0.0326398273026224 0.0125252005417661 0.0185358649465035 0.00159972809070195 0.0169257897388196 0.0262442275318076 0.0277045476813813 0.00409433959507019 0.0404944214751727 0.0372811475962069 0.01625246383535 0.0269933388032736 0.04992104842168 0.00365144413553786 0.021878932772497 0.0288155045429439 0.00373797826519971 0.0131506386284372 0.0465113346575232 0.056727773029217 0.0359349616433359 0.00642593809572951 0.0475276616380894 0.0712711560226911 0.0218442410451908 0.018870162241421 0.0294639934385276 0.0212601172923975 0.0212555851608424
"70" 0.0238580485428965 0.034068785063024 0.0133635672931926 0.0196155896573305 0.00179132589406422 0.0178149049933681 0.0272626438668684 0.0292301056227283 0.0043782770279234 0.0414980927889232 0.0381998566996457 0.0173123284122863 0.0279680191613184 0.0528577372335343 0.00409388487003992 0.0231998738595241 0.0297360194515433 0.00398744810734915 0.0133015699633846 0.0492916468775085 0.0593786410586101 0.0368215104627016 0.00725401279161248 0.0513476838328535 0.0756502117950137 0.0227351992830815 0.0191014847718072 0.0313647793776237 0.0227336984093635 0.022467643193795
"71" 0.0251955301597493 0.0356118718125103 0.0142302375516293 0.0207432857371517 0.00200064523877328 0.0187361873950123 0.028285806537988 0.030803111655907 0.0046754955164586 0.0424710366841388 0.0390915051886238 0.01841057743553 0.0289479814142105 0.0559097779688848 0.00457536363270112 0.0245832541388493 0.0306383758493966 0.00426640534841753 0.0134625968918154 0.0521316067593531 0.0620705052897524 0.0376866992081274 0.00815224385646024 0.0553137801729523 0.080072246938702 0.0236887707004923 0.0194119287066831 0.033415314798596 0.0242440915987246 0.0237813524080207
"72" 0.0265405818113472 0.0372741900606681 0.0151243825704963 0.021920763174201 0.0022287507862915 0.0196909049561657 0.0293129476198865 0.0324216587708263 0.00498626412240421 0.0434112008422707 0.039958040054032 0.0195469217596398 0.0299325294761129 0.0590749444829882 0.00509769290226417 0.0260316579708692 0.0315211719279852 0.00457523627440805 0.0136332203203852 0.05502604019836 0.0647992424160596 0.0385318680596848 0.00912195179129466 0.0594178392925232 0.0845209168302949 0.0247067774616879 0.0198067466951432 0.035628500325925 0.0257872565641026 0.0251979990248832
"73" 0.0278887158528733 0.0390604755978269 0.0160450784661621 0.0231497643566697 0.00247671791083972 0.0206803146892234 0.0303433823500142 0.0340836398097668 0.00531084478964029 0.0443166924005037 0.040801771130748 0.0207209814312947 0.0309209938964805 0.0623507645507203 0.00566261888574749 0.0275475552584877 0.0323831870508515 0.00491431493457606 0.0138129997068257 0.0579694995258379 0.0675603558865298 0.0393586429549861 0.0101639657761106 0.0636506536630521 0.0889812376496751 0.0257909868132171 0.0202905972232558 0.038016567964875 0.0273589047229424 0.0267183447836292
"74" 0.0292354611546299 0.0409750173725542 0.0169913115214884 0.0244319396422342 0.00274562802792127 0.02170564471785 0.0313765130368674 0.0357867477129475 0.00564949221644343 0.0451857905349772 0.0416253272818992 0.0219322823366081 0.0319127315491876 0.0657345233452185 0.00627180801928753 0.0291332567326368 0.0332233862144219 0.00528399756099441 0.014001557049723 0.0609562805889774 0.0703489680996084 0.0401689086106994 0.0112785936941952 0.068001956845287 0.0934397576710554 0.0269430947825676 0.0208675147522251 0.0405907934777728 0.0289545316301029 0.0283426220356941
"75" 0.030576409545074 0.0430215720291195 0.0179619841400885 0.0257688232202397 0.00303656363519513 0.0227680762821495 0.0324118322259648 0.0375284783992681 0.00600245375594071 0.0460169579956341 0.0424316096327449 0.0231802528205441 0.0329071250587822 0.0692232570339637 0.00692683377294303 0.0307908686604927 0.0340409229722484 0.00568461717285628 0.0141985801284113 0.0639804400748049 0.073159816121882 0.0409647793598672 0.0124655997849729 0.0724604698537285 0.0978846781290039 0.0281647086021338 0.0215408845288001 0.043361213189829 0.0305694514702339 0.030070532402905
"76" 0.0319072621646196 0.0452032747024358 0.0189559214066833 0.0271618096018065 0.00335060308914826 0.0238687258894562 0.0334489250791225 0.0393061363198432 0.00636996934372181 0.0468088514903855 0.043223742654634 0.0244642203450688 0.0339035819906833 0.0728137368541366 0.00762916390678381 0.0325222476200308 0.0348351408701285 0.00611647843385888 0.0144038250053616 0.067035813096059 0.0759872513397173 0.0417485682840784 0.0137241906162808 0.077013956218844 0.10230592195047 0.0294573282399439 0.0223134219562276 0.0463363505177957 0.0321988332018747 0.031901248962402
"77" 0.0332238752032072 0.047522547870826 0.0199718782046294 0.0286121310515859 0.00368881514417127 0.0250086278478239 0.0344874709259434 0.0411168426782432 0.00675227145147499 0.0475603308284393 0.0440050238900617 0.0257834082587172 0.0349015338332105 0.0765024443950904 0.00838014832187322 0.0343289559890854 0.0356055734509694 0.00657985282540529 0.0146171178071611 0.0701160310871605 0.0788252434097496 0.0425227551196045 0.0150530098935664 0.0816492852727854 0.106695150052388 0.0308223274242389 0.0231871564295458 0.0495229573072734 0.0338377379234545 0.0338334218960712
"78" 0.0345223045030785 0.0499810102198543 0.0210085468378618 0.0301208362485159 0.00405225328368161 0.0261887174013466 0.0355272439507601 0.0429575462681551 0.00714958506544096 0.0482704667456648 0.0447788730880449 0.0271369327549194 0.0359004348000888 0.0802855391461253 0.00918100764407552 0.0362122187925698 0.0363519428982132 0.00707497419251501 0.0148383558036752 0.0732145400846311 0.0816673888232073 0.0432899534084969 0.0164501424345001 0.0863525031321897 0.111045726253865 0.0322609345464759 0.0241634195578261 0.052925774791448 0.0354811570251313 0.0358651875169293
"79" 0.0357988485225415 0.0525793875706791 0.0220645651011775 0.0316887704325247 0.004441949875836 0.0274098146659068 0.036568112983683 0.0448250368371834 0.00756212768841864 0.0489385473485695 0.0455487814861246 0.0285238000996315 0.0368997604825302 0.0841588196542349 0.0100328226710687 0.0381728825382768 0.0370741573951763 0.00760203471327879 0.0150675078082719 0.0763246194875714 0.0845069243401608 0.0440528773499457 0.0179131274381026 0.0911089108059019 0.115352633114446 0.0337742138172113 0.0252428377162417 0.0565473186547717 0.0371240506905344 0.0379941805596025
"80" 0.037050089176482 0.0553174279727304 0.0231385247399886 0.0333165572605702 0.00485891018910137 0.0286726095414846 0.0376100403708977 0.0467159608454015 0.0079901093640112 0.0495640831276525 0.0463182619326548 0.029942904210528 0.0378990063801682 0.0881176798725908 0.0109365248036387 0.0402113766500887 0.037772307284775 0.00816118133646849 0.0153046139250416 0.0794394014094772 0.0873367454837751 0.0448143087846419 0.0194389809731999 0.0959031488153945 0.119612342163292 0.0353630470322433 0.0264253288908193 0.0603876923072 0.038761386318726 0.0402175495971593
"81" 0.0382729300945999 0.0581938230533527 0.024228980238403 0.0350045825595444 0.0053041063054826 0.0299776477534371 0.0386530799068935 0.0486268394496192 0.00843373272176329 0.0501468105053615 0.0470908004920618 0.0313930246701952 0.038897686340024 0.0921570624614611 0.0118928875714001 0.0423276780778956 0.0384466601198628 0.00875251272555077 0.0155497846717709 0.0825518907422302 0.0901494302125495 0.0455770647162461 0.0210242274074268 0.100719287680405 0.123822643011743 0.0370281162830932 0.0277101037967998 0.0644444320538651 0.040388176448734 0.0425319754224461
"82" 0.039464631868483 0.0612061376581853 0.0253344578727572 0.0367529801263157 0.0057784709715121 0.0313253181508305 0.0396973738198373 0.0505540885097572 0.00889319304181679 0.0506866938984583 0.0478698101179547 0.0328728252544581 0.0398953309323357 0.0962714109262242 0.0129025193507032 0.0445212796266028 0.0390976546988541 0.00937607674090218 0.0158031995100147 0.0856549860563081 0.0929372678115893 0.0463439657402786 0.0226649393006632 0.105540923591241 0.127982436731884 0.0387698879172091 0.029095671266295 0.0687123873857968 0.0419995157864353 0.0449336922091459
"83" 0.040622843893195 0.0643507497083851 0.0264534649665188 0.0385616196873554 0.00628289142916363 0.032715841365561 0.0407431488107402 0.05249404038267 0.00936867833769629 0.0511839262890757 0.0486585869157876 0.0343808530541866 0.0408914857914964 0.100454622540915 0.0139658573588047 0.0467911625028367 0.0397258941845053 0.01003186848552 0.0160651048159547 0.0887415014579443 0.0956922929634425 0.0471178057127283 0.0243567851009915 0.110351278561564 0.132091499628455 0.0405885980200074 0.030579847911145 0.073183639122251 0.043590616955899 0.0474185112463432
"84" 0.0417456324476428 0.0676228020483786 0.0275844992817873 0.0404300970928497 0.00681820327063928 0.0341492599121941 0.0417907111572908 0.0544429672416838 0.00986036945583031 0.0516389283129787 0.0494602694496998 0.0359155382647455 0.0418857099495428 0.104700004011014 0.0150831629936 0.0491357735279785 0.040332138405759 0.0107198289330167 0.0163358113278297 0.0918041895142453 0.0984063248764147 0.0479013229494409 0.0260950838119336 0.115133304330817 0.136150224125918 0.0424842396539504 0.0321597720715807 0.0778474576063282 0.0451568446240215 0.0499818470208159
"85" 0.0428315047000733 0.0710161678654609 0.028726058482455 0.0423577267836775 0.00738518436247276 0.0356254297856719 0.0428404409041203 0.0563971056373704 0.0103684401904167 0.0520523458873548 0.0502778014786038 0.0374751947117478 0.042877574188634 0.109000231778124 0.016254518572535 0.0515530074106489 0.0409172954435087 0.0114398441502203 0.0166156911075706 0.0948357653413872 0.10107101126501 0.0486971732038938 0.0278748656512055 0.119869789263467 0.140159343934214 0.0444565520501863 0.0338319220597449 0.0826903025942403 0.0466937476778312 0.0526187454038743
"86" 0.0438794283701521 0.0745234310356816 0.0298766496044024 0.044343536534857 0.00798454888557295 0.0371440135926922 0.0438927851726671 0.058352681996914 0.0108930574122505 0.0524250464136975 0.0511138984358929 0.0390580211750475 0.0438666594377746 0.113347318765333 0.0174798255079321 0.0540401944114273 0.0414824126010962 0.0121917451203208 0.0169051740558759 0.0978289319293802 0.103677876894756 0.0495079046262802 0.0296909375972274 0.124543467472638 0.144119650944315 0.0465050119067593 0.0355921386988083 0.0876958658862727 0.0481970891676101 0.0553239136846091
"87" 0.0448888468266463 0.0781358824949727 0.0310347984689053 0.0463862644466458 0.00861694153868446 0.0387044752329964 0.0449482506355419 0.0603059387460671 0.0114343812101508 0.0527581136038881 0.0519710178965832 0.0406621035650943 0.0448525552376894 0.117732589210383 0.0187588039391129 0.0565940936682141 0.0420286668594091 0.012975308166259 0.0172047440213086 0.100776406750087 0.106218376323695 0.0503359348618902 0.0315379526230619 0.129137129378653 0.148031711438078 0.0486288269049459 0.0374356521431311 0.0928451571262794 0.0496628737653705 0.0580917521791461
"88" 0.0458596894492507 0.0818435334565116 0.0321990589766697 0.0484843581249556 0.00928293195324887 0.0403060761292688 0.0460073952121986 0.0622531607292223 0.0119925650436433 0.05305284098929 0.0528513342064354 0.0422854179969892 0.0458348582962669 0.122146663040037 0.0200909938245673 0.059210892382981 0.0425573549146924 0.0137902559679762 0.017514934545098 0.103670949663923 0.108683950396696 0.0511835304024972 0.0334104813504186 0.133633732898446 0.151895589176338 0.0508269315127305 0.0393571129426513 0.0981166325495605 0.0510873725266009 0.0609163871361118
"89" 0.0467923771339956 0.0856351460011188 0.0333680222215896 0.050635975966567 0.00998300936780012 0.0419478729890312 0.0470708190545668 0.0641907015995947 0.0125677559055864 0.053310724183452 0.0537567173806745 0.0439258347979871 0.0468131711553683 0.126579451009968 0.0214757574802461 0.0618862110005592 0.0430698828947153 0.014636259161294 0.0178363242841819 0.106505392105777 0.11106608597798 0.052052788261693 0.035303084820067 0.138016514450292 0.155710582755591 0.0530979851026497 0.0413506272857128 0.103486365790867 0.0524671447829541 0.0637917046521497
"90" 0.0476878228734218 0.0894982812633001 0.034540325365384 0.0528389904421334 0.01071757760981 0.0436287170689055 0.048139154902931 0.0661150098528751 0.0131600944934575 0.0535334519787712 0.0546887163162727 0.045581123473933 0.0477871009880807 0.13102016157741 0.0229122835330452 0.0646151144384052 0.0435677558458438 0.0155129385005925 0.0181695321556315 0.109272667493057 0.113356378343077 0.0529456200046361 0.0372103870697472 0.142269098950113 0.159474984298686 0.0554403723709587 0.0434097963193597 0.108928259181514 0.0537990570340723 0.0667113853080977
"91" 0.0485474273947464 0.0934193651273823 0.0357146602167062 0.0550909932514045 0.011486950432306 0.0453472549009463 0.0492130579035131 0.0680226541838458 0.0137697153880522 0.0537228963661291 0.0556485463021528 0.0472489586493604 0.0487562585436766 0.135457320196237 0.0243995922419124 0.0673921293538255 0.0440525670799303 0.0164198675621591 0.0185152122459698 0.11196584275942 0.115546595595111 0.0538637381251573 0.0391271462359044 0.14637560797139 0.163185866071329 0.057852206007015 0.0455277594054254 0.114414293275559 0.0550802987474438 0.0696689392363744
"92" 0.0493730698910236 0.0973837710418999 0.0368897814610784 0.0573893022106094 0.0122913472516111 0.0471019304323511 0.0502931949897509 0.0699103478561706 0.0143967472383874 0.0538811015740078 0.0566370807567791 0.0489269269848742 0.0497202572556579 0.139878801433828 0.0259365421229584 0.0702112673627848 0.0445259874658476 0.0173565759601074 0.0188740485290242 0.114578150877619 0.117628744422956 0.0548086447291776 0.0410483229498651 0.150320765241015 0.166838900998324 0.0603313315265627 0.0476972411254275 0.119914811660205 0.0563083950155047 0.0726577413332392
